start	end	text
717080	721640	media imprenditore ha delle difficoltà. Ecco che allora nasce il concetto di consorziarsi.
722580	727980	Possono nascere benissimo dei piccoli consorzi, per esempio un produttore che produce calzini,
728080	732640	si associa con un produttore che produce camicie, scarpi e insieme riescono a mantenere un
732640	738280	ufficio di rappresentanza in America e insieme incominciano a fare del marketing del loro
739520	744920	prodotto. Quando parliamo di marketing dobbiamo renderci conto che il marketing è un concetto
745660	750880	fondamentale. Spesso questo viene dimenticato soprattutto dai piccoli e media imprenditori
750880	756000	e noi non sappiamo per esempio che esistano Paesi vicino a noi come la Francia che attraverso
756000	762240	il marketing vendono l'acqua minerale più cara del vino e della realtà. Spesso noi
762240	768440	imprenditori invitiamo nelle nostre aziende dei nostri ospiti e dicono non pensavo che
768440	772660	la tua azienda fosse così bella, non pensavo che l'azienda fosse così grande. Perché?
772820	783480	Perché ci siamo sottovalutati. Io sono convinto che il marketing è uno degli elementi importanti.
783480	789400	Però da tutto questo quadro a mio giudizio c'è un problema di base che noi dobbiamo
790100	797820	commentare, che è un problema di cultura. Noi abbiamo bisogno di introdurre più cultura
797820	802960	nelle nostre imprese. E chi è che fa questo? A parte i giornali, a parte sempre le solite
802960	807140	frasi che sentiamo nei giornali di dire ma dobbiamo fare ricerca, dobbiamo fare innovazione,
807140	813140	noi stessi dobbiamo rendersi conto di questo. Innanzitutto è un problema della scuola,
813920	819220	bisogna che la scuola si avvicini più all'impresa e l'impresa più alla scuola. È un problema
819220	824920	da attribuire anche alle associazioni di categoria perché spesso al posto di occuparsi di problemi
824920	830820	così generici devono scendere in campo pratico al problema reale dell'impresa. È un problema
830820	837120	di noi stessi imprenditori che dobbiamo fare cultura all'interno della nostra azienda
837120	843180	così grande, Sergio che si è passata in 8 anni da 5 dipendenti e 5.000 è perché ha
843180	848340	fatto scuole all'interno di formazione. È un problema anche dei sindacati. Perché?
848600	855440	Perché anche i sindacati debbono partecipare a questi concetti di formazione. Lo Stato
855440	862500	a mio giudizio deve cambiare politica e agevolare soprattutto non solo chi investe nel mattone
862500	868820	ma soprattutto perché predilige industrie che operano nella telematica e che operano
868820	874700	nei beni di un valore giudo superiore. Le banche da parte loro devono creare, finanziare
874700	880960	e promuovere in marketing aziendale. Io ho avuto l'onore di essere nominato l'imprenditore
880960	884220	dell'anno, il migliore imprenditore italiano nel mondo, è stata una soddisfazione per
884220	890140	me, per tutti i 5.000 addetti che lavorano con me, ma soprattutto è un'immagine nuova
890140	893860	che sto portando all'estero. Perché quando noi siamo all'estero e noi parliamo del
893860	899860	prodotto italiano ci conoscono per la moda, ci conoscono per la design italiano, per
899860	904520	la cucina italiana, ci conoscono poco per la tecnologia. Eppure siamo il paese di creatori.
904620	912760	Cosa manca? Sicuramente manca qualcosa. In conclusione, io mi sento di dare a voi,
913080	919560	in qualità di colleghi, che per fare il futuro della piccola e media azienda bisogna
919560	923760	innanzitutto introdurre il concetto del gioco di squadra. L'imprenditore da solo non ce
923760	930400	la fa, deve allacciare con i propri collaboratori un sentimento veramente ancora più grande.
931180	936060	Scegliere una specializzazione, perché oggi nel mercato c'è tutto, non affidarsi mai
936060	942380	al caso ma essere preparati minuziosamente nel proprio lavoro e usare, come abbiamo detto
942380	948060	e lo volevo sottolineare, lo strumento della tecnologia del marketing. La piccola media
948060	953520	è un'impresa, è un grande patrimonio di questo paese. Pensiamo per esempio a California,
953960	961060	dove il 50% delle aziende produttive in California sono delle aziende che hanno meno di 50 dipendenti.
961900	967340	Voglio ricordarvi questo, che per avere successo non necessariamente bisogna essere grandi,
967640	978020	ma bisogna essere bravi. Vi auguro un enorme successo, come l'ho voto io, che da un'idea
978020	985300	che magari ci fa capire cosa stiamo sbagliando, leggendo un giornale e mi trovavo a Berlino
985300	993540	due giorni fa, ho letto questa barzelletta se vogliamo dire così. Un tevesco da solo
993540	1000880	può apparire un cretino, due teveschi da soli possono apparire due cretini, tre teveschi
1000880	1006840	sono un popolo di cui noi dobbiamo rispettare. Un italiano è un creativo, due italiani
1007840	1015520	è un litigio, tre italiani sono tre perdenti politici. Grazie.
1023200	1029840	Grazie. Adesso sentiamo il quarto italiano cosa dice, cioè il Ministro dell'Innovazione.
1034020	1041980	Lucio Stanca che aggiunge la terza punta del triangolo dell'innovazione che abbiamo
1041980	1049960	affrontato oggi, il consumatore, lo stile di vita, abbiamo sentito l'esperienza dell'impronditore
1049960	1058040	che innova e adesso la terza punta di questo triangolo è ovviamente la pubblica amministrazione,
1058040	1064480	lo Stato e quale miglior voce che non quella del Ministro per l'Innovazione e la Tecnologia,
1064680	1074660	Lucio Stanca. Oggi parliamo di innovazione e innovare per
1074660	1082000	competere. Questa mattina il Consiglio Europeo si è parlato del stesso argomento, perché
1082000	1088740	il problema è innanzitutto europeo. Noi abbiamo le nostre peculiarità, le nostre situazioni
1088740	1095760	specifiche, ma una sfida che è una dimensione europea e questa mattina si è parlato e si
1095760	1103340	è deciso sotto la Presidenza italiana di dare corso ai primi passi di una politica economica
1104040	1111980	europea. Voi sapete, abbiamo demandato a livello europeo la nostra politica monetaria, la nostra
1112000	1117760	politica economica, ma quella europea dal punto di vista economico ancora non c'è.
1117920	1125340	La proposta accettata questa mattina dalla dichiarazione finale del Consiglio Europeo
1125340	1132020	parla di dare corso alla proposta italiana di investimenti in infrastrutture fisiche,
1132360	1138940	ma anche infrastrutture immateriali. Ci stiamo parlando delle grandi autostrade digitali
1138940	1148460	che sono oggi quantomeno altrettanto importanti come quelle fisiche. Nel documento c'è anche
1148460	1155420	un accenno specifico all'innovazione, innovare per competere investimenti quindi nell'innovazione
1155420	1165240	in modo particolare nella ricerca, motore dello sviluppo. Certo quindi è incoraggiante,
1165240	1170900	ma apre sicuramente delle aspettative a vedere che anche a livello europeo si comincia ad
1170900	1178500	avere non solo discussioni, ma ora decisioni politiche a cui seguiranno sperabilmente nel
1178500	1188620	breve periodo esecuzioni d'azione. Noi in Italia abbiamo una situazione caratterizzata,
1188620	1196660	e non voglio perdere molto tempo su questo aspetto perché è ben conosciuto, io rappresento
1196660	1203020	sempre la situazione italiana come non possiamo andare indietro perché ormai tutte le leve
1203020	1207260	della competità del sistema paese non sono più sotto a nostro disposizione, è inutile
1207260	1212620	che le elenco, ma sapete benissimo che sono o non più praticabili o sono state demandate
1212620	1220600	a livello europeo. Ci troviamo sotto la pressione di due sfide competitive, i paesi altamente
1220600	1226840	avanzati tecnologicamente da una parte e i paesi emergenti, la Cina come espressione,
1226840	1233060	ma non solo la Cina e comunque questa sfida sarà sempre più intensa in futuro. Quindi
1233060	1242600	siamo obbligati e dico siamo condannati all'innovazione. Parla un gruppo di imprenditori, voi comprendete
1242600	1248980	bene che l'innovazione non è un fatto lineare, non è che domani mattina qualcuno di voi
1248980	1258540	decide voglio innovare, investe delle risorse e il risultato è l'innovazione. La sfida
1258540	1267160	che abbiamo davanti come sistema paese, poi imprenditori è molto più complessa. L'innovazione
1268160	1276380	abbiamo bisogno a livello paese di un sistema di innovazione, di un approccio, di una politica
1276380	1284580	complessiva a livello sistema paese per favorire e sostenere l'innovazione. Questa è la complessità
1284580	1291160	della sfida che abbiamo davanti. L'innovazione ha quanto meno tre grandi aree di intervento
1292160	1300440	che riguardano la conoscenza e quindi il sistema della istruzione e della formazione del paese,
1300740	1307480	che riguarda la ricerca, la capacità di produrre nuove tecnologie e che riguarda la terza
1307480	1314220	area, la capacità di utilizzare tecnologie, la capacità di assorbire tecnologie nel sistema
1315220	1321340	paese. Noi sappiamo che su tutte e tre i fronti abbiamo accumulato dei gravissimi ritardi
1321340	1327880	negli ultimi anni, quanto meno, se prendo un arco di tempo, negli ultimi 15-20 anni.
1328580	1335220	Tre dati a significare il ritardo che abbiamo accumulato. Per quando riguarda la conoscenza
1335860	1342220	noi abbiamo il 5% della popolazione adulta italiana e laureata in materie scientifiche.
1343180	1353640	Questo 5% è confrontato con molti paesi europei al 15% e al 20%. Nella ricerca sappiamo tutti
1353640	1360800	che siamo all'1% dell'investimento del paese rispetto al PIL. Avevamo fatto un passettino
1360800	1364560	avanti in 1990-1991 fino a arrivare a...
1380780	1402300	Noi sappiamo che su tutte e tre i fronti abbiamo accumulato dei gravissimi ritardi
1406280	1407680	negli ultimi 15-20 anni.
