start	end	text
254990	261090	ex-ambientalisti o attuali ambientalisti. La preoccupazione che io avverto da
261090	265730	ultimo segretario del partito popolare della mia città di Firenze è che
265730	269890	su questo tema si stia dando più attenzione alla parola ex che alla
269890	273290	parola popolare, a che cos'era il popolarismo, a che cos'era davvero la
273290	277390	nostra cultura. Quando noi affrontiamo il problema del cattolicismo democratico
277390	284150	immaginando una quarta fase e non ci rendiamo conto che vanno benissimo i
284150	288750	massas terminata di ragazzi, 500 mila persone, che hanno bisogno di
288750	293170	interfacciarsi in modo diverso con la politica. Ecco, io non voglio che questo
293170	298070	tema divenga un argomento di discussione tra di noi, tra gli ex che siamo stati,
298870	302570	tra un posto in più o uno in meno sulla lista. Il problema è avere
302570	307450	consapevolezza che se prendiamo sul serio la parola cercasi, anche su questo tema
307450	312850	c'è il bisogno di entrare nel partito che verrà con la capacità di non essere ex,
312850	317910	con la capacità di affrontare sfide nuove in termini nuovi, non immaginando
317910	322170	quarte, quinte o seste fasi e seste tempi. Allora io immagino la parola cercasi
322170	326430	innanzitutto come un invito a noi stessi, come un invito ad essere capaci di
326430	330430	precorrere il futuro e non semplicemente di stare ad attenderlo. La seconda parola
330430	334350	è la parola Italia e da questo punto di vista Ermete ce l'ha in qualche misura,
334350	338250	non dico propinata perché sarebbe l'espressione meno corretta, ma davvero
338250	343670	ci ha aiutato in questi anni a lavorare sul tema dell'Italia, cioè a credere in
343670	348130	questa parola con tutto il rispetto per le scelte di sia così e io faccio
348130	352530	migliori auguri a Bassanini e a Monti, a Cushner e a quelli che ha chiamato.
352730	355770	A me la cosa che più ha colpito del presidente della Repubblica Francese è
355770	360270	stata il 6 maggio quella sera, quando tre minuti dopo che si sono chiuso le urne
360270	365290	si sapeva che aveva vinto con 6 punti o 7 sulla Royale e ha detto io amo la
365440	371080	Francia come siamo una persona, io le voglio bene, io amo di una profonda
371080	375820	tenerezza il mio Paese. Ecco a me pare, in questo davvero quello che ha fatto
375820	380720	Ermete in questi anni sia molto importante, che noi stiamo dando l'idea
381460	386320	di sostanzialmente essere disgustati anche dalle qualità del nostro Paese e lo
386320	389220	dico per me, io amministro una provincia che, come dire, se guardo la storia mi
389220	393380	vengono le vertigini e siamo nel palazzo Medici e quindi segno anche di Decavenza,
395020	399300	ebbene a mio giudizio una delle cose che noi dobbiamo essere in grado di fare è
399780	404200	tornare, non so se amare la politica, ma per amare la politica bisogna dare
404200	408400	l'impressione e crederci davvero di amare l'Italia, l'Italia per quella che è e
408400	411260	l'Italia per quella che noi vogliamo essere e invece ci produciamo troppo
411260	417060	spesso in un dibattito referenziale. Terza ed ultima parola, la parola speranza, il
417060	421000	tema della disperazione è davvero il cattoresimo democratico, questo sarebbe
421000	424720	interessante andare a rifrendersi Peghi o andare a rifrendersi alcune tra le
424720	428720	pagine più belle di Chesterton, ma lasciamo stare questo argomento
428720	435120	diciamo legato alle radici. Oggi la disperazione non è semplicemente un
435120	439400	atteggiamento psicologico, non è semplicemente una preoccupazione per il
439400	444360	futuro, la disperazione per come a mio avviso noi la verifichiamo nella
444360	449340	quotidianità nel rapporto con la gente è un solco che si allarga nella certezza
449340	454060	che la politica a cui si guarda con interesse, ha ragione Paolo nella sua
454060	458400	bella relazione a dire quello che ha detto a proposito della vicenda anche
458400	463940	di Grillo e comunque più in generale dei sentimenti diffusi che sono nati dopo il
463940	468520	Vaffadei di sabato scorso. C'è una richiesta di politica, una disperazione,
468580	473060	una disaffezione, un solco che si allarga perché si dà l'impressione di essere
473060	478060	preoccupati esclusivamente di un dibattito tra noi, tra agenzie e quant'altro.
478060	483420	A mio giudizio oggi c'è una richiesta di politica che però alla quale noi
483420	487020	possiamo far fronte al di là dei ricambi generazionali, non generazionali delle
487020	491700	liste, non liste, dobbiamo far dare una risposta a questa domanda dando un
491700	496200	messaggio al Paese, dando la certezza. Io non credo che la gente non ne possa più
496200	500160	dei politici, io credo che la gente non ne possa più del ceto politico, cioè
500160	504820	dell'impressione che noi diamo di essere totalmente distanti dalla realtà
504820	508580	quotidiana di tutti i giorni. Se fossimo in grado di dare un messaggio, una
508580	512720	missione, una speranza, un'apertura vera, allora a mio giudizio potremmo riportare
512720	517380	anche la parola speranza, cioè potremmo ridare a questo straordinario Paese che
517380	521340	stiamo faticosamente cercando ma dal quale abbiamo non soltanto queste terre,
521480	525000	non soltanto questi talenti, non soltanto questo coraggio per utilizzare una
525000	527520	parola che va molto di moda dalle nostre parti,
528280	531880	potremmo dargli un futuro. Per far questo il problema del nuovo
531880	537660	conio non è un problema tra noi e la sinistra estrema. Io credo che se noi non
537660	541240	saremo in grado di dare il nuovo conio, per come Ruzelli lo ha illustrato e per
541240	544740	come Gentiloni l'ha spiegato stamali mattina, se noi non saremo davvero essere
544740	550300	pronti a creare un nuovo conio in questo modo, è di tarda nascondere nella testa e
550300	555680	applicare in modo strisciante e vi posso garantire che ci sono molti che la
555680	560280	pensano ancora in questo modo, soprattutto a livello di base.
560280	565320	In questo senso il federalismo regionale deve essere contemporaneo con vaste
565320	570360	rappresentanze di collegio o comunque territoriali a livello locale, ad
570360	575060	esempio a livello metropolitano. E questo è uno degli strumenti per favorire una
576260	581880	riappropriazione del rapporto con la politica da parte dei cittadini anche
581880	589280	attraverso i partiti, perché altrimenti i cittadini se ne riappropriano in
589280	594880	questo l'associazionismo che fa politica anche esso. Ma c'è un secondo aspetto di
594880	598880	questa riappropriazione che è la condivisione di un sistema di valori che
598880	606140	se anche diversi vanno composti e non messi in contraposizione. La laicità che
606140	612880	riguarda cattolici e non, è un problema da porre al centro delle riflessioni del
612880	616580	PD, non per esaltare l'individualismo delle
616580	622460	scelte. Tutto è lecito, per questo ognuno fa quello che vuole e questa la
622460	627720	libertà a cui noi facciamo riferimento? Quindi ci serve questa riflessione per
627720	633220	approfondire il rapporto tra etica della responsabilità e senso civico. In questo
633220	638240	senso se può avere un significato tutto quantitativo e quindi limitato, a mio
638240	643060	parere, porsi l'orizzonte di un partito maggioritario all'interno delle dinamiche
643860	646960	istituzionali? Io penso che il Partito Democratico debba
646960	654340	porsi come partito unitario, capace cioè non solo di produrre senso di reciproco
654340	661280	riconoscimento tra gruppi e cittadini, ma anche tra culture, territori e perfino
661280	667460	tra soggetti associativi diversi, l'associazione partito e l'associazione
668420	676100	della società civile, dei comitati spontanei, delle realtà territoriali. Un
676100	683520	partito capace cioè di proporre unità del paese e nel paese non limitata alla
683520	688680	nazionale di calcio, che forse sembra apparentemente l'unico elemento
688680	692500	unificante di questo paese attorno al quale ci ritroviamo tutti con grande
692500	697720	entusiasmo. Per questo io sto concludendo, gli elementi di unità del
697720	703980	paese potrò proporli solo chi si faccia carico della complessità, non per
703980	709960	semplificarla, attenzione non corriamo questo rischio, è facile tentare
709960	714840	operazioni di semplificazione, significa tagliare di netto e lasciare da parte,
714840	723440	escludere, non includere ed è quindi, dobbiamo farci carico della
723440	728880	complessità per andare più in fondo, un'operazione di ricerca che io definisco
728880	736840	di minimi comuni, il minimo comune multiplo ci insegna la matematica, minimi
736840	742080	comuni da moltiplicare nelle identità e qui ritorno alla risposta alla domanda
743100	749280	iniziale, tra identità e contaminazione. In questa ricerca il minimo comune della
750240	756420	famiglia, sana, in crisi, etero, omosessuale, cattolica e non, agiata e
756420	762420	marginata, mono o plurinucleare, è strategico per il futuro del paese e in
762420	771380	Europa, tale centralità può essere garantita solo se la società, il
771380	776760	paese e la società consumano la stabilità della famiglia, la stabilità
776760	781320	della famiglia, come obiettivo di sicurezza per la società. L'esperienza
781320	785400	cattolica, e io vengo dalle ACLI, che costantemente richiama la centralità
785400	790160	della famiglia, non vuole essere una riserva indiana, ma l'ambizione di essere
790160	795500	il luogo della sintesi tra le culture. Nelle ACLI da tempo abbiamo lavorato per
795500	799820	costruire proposte di stabilità per la famiglia, tra persone che avevano anche
799820	804880	diverse testere di partito o elette nella sinistra radicale per evitare il
804880	810500	familismo o la retorica della famiglia. A Bari, alla Fira del Levante, giovedì
811760	816120	scorso, due giorni fa, abbiamo convenuto che il welfare è promotore di sviluppo
816120	820860	anche economico e che la stabilità della famiglia è la garanzia principale di
820860	825520	questo sviluppo. Per questo, perché siamo per la famiglia e per questo
825520	830440	mondo di famiglia, mettiamo per caso in discussione la legge sul divorzio? Mi
830440	836400	pare proprio di no. In questo senso, non è una retroguardia coloro che parlano di
836400	840260	famiglia e di centralità della famiglia, ma anzi tentano risposte successive.
842080	847540	Concludo con la citazione di tre minimi comuni, solo il titolo, su cui a mio
847540	852780	parere dobbiamo lavorare nel partito democratico. Rapporto tra politica,
852780	857600	burocrazia e cittadini e chi mi ha preceduto ha fatto un esempio talmente
857600	862300	clamoroso, che io ho posto molto ingenuamente, giustamente, al senatore
862300	868700	Barsanini la domanda, ma dobbiamo riformarla a questa 59 oppure è inattuata?
870380	874480	La risposta precedente mi diceva che era inattuata, probabilmente
874480	880600	fosse, dobbiamo immaginare, dei meccanismi che consentano non una rigida
880600	886120	separazione tra parte burocratica e parte politica, ma un spirito di
886120	894380	collaborazione che non è frutto di scelte individuali, o in questo senso
894380	899640	della forza politica maggiore o minore rispetto alla forza burocratica.
900040	905280	Secondo tema, e quindi il rapporto tra politica nella dimensione del
906180	914880	centramento va vissuto come semplificazione, ma vale per le imprese
914880	922260	del nord, ma vale anche per i cittadini del sud. Il secondo tema, il sud serve
922260	929880	al sud, al paese, all'Europa e al Mediterraneo. Terzo punto, la politica di
930140	936160	tutela e valorizzazione dell'ambiente è anche scelta della prevenzione come
936160	942420	cardine delle politiche per la salute, la lotta all'amianto lo dimostra, e del
942420	948120	risparmio anche della spesa sanitaria, consideriamola anche in questo senso.
948920	954100	Una domanda per concludere, Artelli, se potrà rispondermi domani.
954360	959620	Siamo noi oggi i democratici che con coraggio affrontano la rigenerazione
959620	966580	della politica, del modo di fare politica. Allora chiedo, oggi nasce una
966580	973800	corrente del PD, una corrente di pensieri, di donne e di uomini liberi e forti,
973880	982480	direbbe Don Sturz, laici, coraggiosi e responsabili, capaci di contaminarsi e di
982480	989200	attrarre le nuove energie per governare l'innovazione? Se così fosse, dichiaro
989200	992600	fin da ora la mia adesione. Grazie, scusate se sono stato lui.
993000	1000740	No, no, solo è uno sforamento di qualche minuto, ma siamo provati da un intenso
1000740	1005380	dibattito, e quindi, professor Prosperetti, che è ordinario di Sicurezza
1005380	1015240	Sociale della Facoltà di Giurisprudenza di Torbergate, e dopo Fabrizio.
1015240	1022760	Per avermi dato la parola così limite sarò brevissimo e non abuserò. Io ho avuto
1022760	1030700	la sensazione dal dibattito che ci sono tante idee, tante cose, ma che se non si
1030700	1036220	riesce a trovare, diciamo così, una sintesi globale, l'effetto potrebbe
1036220	1040720	sembrare quello di un qualche latente qualunquismo, nel senso che si, tutte
1040720	1048760	cose giuste, ma qual è il denominatore comune? Ora è stato detto che sono
1048760	1053340	professore di diritto alla sicurezza sociale e quindi, scusate, diciamo così, la
1053340	1058600	deformazione professionale. Però non penso che sia un caso che il welfare
1058600	1069420	debba essere al centro del dibattito, perché il welfare ci dà l'idea della
1070120	1077180	In fondo, una volta lo stato era delimitato da confini geografici, la gente
1077180	1083900	non si spostava più in là dell'ombra del proprio campanile, e oggi quello che
1083900	1089100	lega una comunità, una comunità poesa, è il sistema di welfare che questa
1090020	1095980	comunità riesce a esprimere. Allora mi direi, ma come? Di welfare se ne parla
1096200	1104240	troppo mi direte no, perché se ne parla ma sempre nell'ottica dei soliti noti,
1104440	1108980	nel senso che si parla di welfare con sempre le stesse categorie,
1109120	1113800	sindacati, le pensioni, il disavanzo agli enti previdenziali, lo scalone, lo
1113800	1122740	scalino. Ma il problema è che nel frattempo è cambiato il mondo. Noi stiamo
1122740	1128800	vivendo le contraddizioni e quindi l'evoluzione di una società post-industriale
1128800	1133520	che affrontiamo col moschetto 91, nel senso che l'affrontiamo con tutti
1133520	1140460	gli strumenti che ci ha regalato la società industriale e che funzionano in
1140460	1142100	una situazione particolare.
