start	end	text
219140	231380	Questo tema dell'Europa tradotto in chiave economica mi ha poi visto rafforzarmi già in questo convincimento, dalla stessa partecipazione che ho avuto per circa due anni,
231380	242140	a quel gruppo per la competitività che fu creata dalla Commissione europea, cioè dal Consiglio europeo, non mi ricordo di quale era il Consiglio europeo che ha pattuato dalla Commissione,
242280	258780	di questo gruppo per la competitività composto da un gruppo di imprenditori e di sindacalisti, e che aveva il compito di fare rapporti per entrare nel merito del tema che è stato accennato anche da Cipolletta,
258780	274780	di vedere perché questa Europa sta perdendo colpi, perché questa competitività europea negli ultimi 15 anni mostra di perdere terreno rispetto alle altre aree economiche,
275380	294380	perché non si riesce più a combinare crescita ed occupazione, cioè questa situazione nuova per l'Europa che in tutte le fasi del ciclo ci trovavamo ai momenti del picco del ciclo,
294740	309740	con un certo aumento della crescita e un tasso di disoccupazione ridotto sì ma sempre maggiore del tasso di disoccupazione che avevamo sperimentato al culmine del ciclo espansivo precedente,
309850	325850	e quindi questo denunciava e denuncia una situazione strutturale delle nostre economie, e una delle vie per cercare di migliorare la competitività dell'Europa,
326160	342900	era l'unanime giudizia di questo gruppo di lavoro di accelerare la creazione dell'Europa unita, dell'integrazione piena dell'Europa per l'integrazione non solamente di libertà che già esiste,
342900	360600	gli scambi di merci di servizi ma unione vera, cioè unione anche nelle istituzioni e quindi fare veramente un unico grande mercato europeo che solo l'integrazione europea può creare e della quale appunto la creazione dell'Euro è solamente una fase,
360600	379020	non è certamente il momento terminale. Si legava e si lega a questa valutazione della difficoltà dell'Europa di crescere in misura adeguata al proprio potenziale produttivo che è rappresentato dal tasso di disoccupazione,
379020	390000	la costatazione di una realtà di tassi di interessi reali particolarmente elevati e che hanno afflitto l'intera Europa nell'ultimo 15 anni.
390000	408000	L'Europa nell'ultimo 15 anni è vissuta e vive con tassi di interessi reali che sono superiori al tasso potenziale di sviluppo con il che vi è già una condanna della possibilità di crescere, una condanna del potere tradurre in realtà il potenziale produttivo dell'economia europea.
408000	434320	Questo è dovuto evidentemente a politiche sbagliate, politiche che trovavano dei punti principali di debolezza nell'incapacità da un lato di dominare l'inflazione, dall'altro di ricorrere ai conti pubblici come strumento sbagliato di superare difficoltà e questioni di carattere sociale.
435680	461780	Tutto questo indirizzo, cioè la correzione di questo indirizzo, ha avuto una fortissima accelerazione con la definizione dell'obiettivo europeo, perché la creazione dell'Euro ha costretto tutti, non solamente l'Italia, certo noi forse più degli altri che ci trovavamo sotto a molti aspetti in condizioni peggiori a accelerare questo cammino di risanamento dell'economia pubblica e privata.
463920	487780	Oggi siamo alla vigilia della conclusione di questo passaggio. L'esito finale lo sapremo ai fini di maggio, ci auguriamo che sia positivo, non possiamo certamente darlo per scontato, perché le settimane che ancora ci dividono da quella data saranno settimane che ancora avranno dubbi, incertezze, difficoltà che dovremo superare e dovremo essere capaci di superare.
489320	517760	Intanto avendo forte noi il convincimento di essere, come se lo dirsi, con le carte in regola, ma anche col convincimento che noi riteniamo questa data del maggio non come raggiungimento di un traguardo che una volta superato permette poi di una libertà di movimento successiva, ma come un traguardo importante che ci offrirà poi delle occasioni per poter risolvere questo problema.
517780	531780	Non possiamo superare in maniera più piena e in maniera più celebre i nostri problemi, ma certamente consapevoli che non è che superato quel passaggio possono cambiare le linee di indirizzo che abbiamo impostato e che abbiamo seguito.
533540	560180	Veniamo un po' al nostro Paese. L'Italia si presenta oggi a questo appuntamento europeo con il convincimento di essere un Paese che può portare all'Euro stabilità, non che entra nell'Euro per beneficiare di stabilità degli altri e attraverso stabilità degli altri, curare la stabilità propria. Perché dico questo? Dico con convincimento.
560180	581180	L'Italia ha affrontato ed ha a mio avviso risolto in maniera radicale il problema dell'inflazione, nel senso che ormai la cultura della stabilità è entrata nel modo di essere e nel modo di operare di tutti i cittadini italiani, imprese, cittadini, consumatori, risparmiatori.
584660	609180	L'Italia entra in Europa con una situazione di bilancia dei pagamenti solida, che veda la bilancia dei pagamenti italiana rafforzata non solo perché abbiamo il tradizionale avanzo nello scambio di merci, ma perché stiamo migliorando anche le altre partite che fanno parte della bilancia dei pagamenti correnti.
609440	630440	Cioè le partite che dichiarate le finanziarie. L'Italia non è più debitrice nei confronti dell'estero, con 1997 ha chiuso la posizione della vittoria con l'estero, abbiamo una situazione di pareggio che da quest'anno passa in condizione di avanzo.
631830	649050	Il fatto di avere ottenuto questo ci dà vero la tranquillità di poter entrare in Europa con il convincimento che apportiamo stabilità.
649770	661250	Aggiungiamo che l'Italia è il paese che si è avviato più degli altri, forse non aveva più bisogno, ma si è avviato più degli altri, prima degli altri, sulla strada delle riforme.
661250	690170	Non sto a citare tutte le riforme che sono state approvate da questo governo, da questo Parlamento, che sono in corso di applicazione, ma le conoscete tutte e quanti, ma sta ora a noi far sì che queste riforme diventino realtà piena, ma non c'è dubbio che il problema delle riforme dall'Italia è stato affrontato già dal 1987-97 e ha portato a risultati importanti.
692570	718250	Su questa base noi dobbiamo costruire il nostro futuro. Il nostro futuro sono, voi sapete, gli impegni che abbiamo con l'ingresso in Europa e sono impegni che non si prendono solamente perché l'Europa li vuole, ma perché abbiamo interesse noi stessi a rispettarli questi impegni e a realizzarli.
719530	731150	Quali sono gli impegni che noi stiamo prendendo? E' gli obiettivi che dobbiamo centrare con i bilanci e con la politica dei prossimi anni, degli anni che abbiamo di fronte a noi.
731150	760590	Dobbiamo consolidare e rafforzare la riduzione del disavanzo pubblico, dobbiamo fare una politica di investimenti pubblici in aumento, dobbiamo fare una politica che favorisca gli investimenti privati, dobbiamo ridurre la pressione fiscale, dobbiamo ridurre il rapporto debito prodotto in tanto l'orto.
761150	782630	Queste cose che avessimo dovuto considerarli e affrontarle tutte insieme pochi anni fa sarebbero state impossibili da raggiungere contemporaneamente, oggi io sono convinto che vi è la possibilità di raggiungerli, confinando su due principali elementi.
782630	807730	Uno, il fatto di conseguire nei prossimi anni un tasso di sviluppo che utilizzi in maniera maggiore che in passato le nostre potenzialità, un tasso di sviluppo che possiamo in termini monetari indicarlo grosso modo nel 4,5%,
807730	836210	cioè un 2,5% di aumento di crescita reale che si combina con un 1,8% e un 1,9% di inflazione che dà praticamente il 4,5% e l'ulteriore beneficio che ci proviene, e questo è stato il punto che molti ancora all'estero non riescono a capire, come avete fatto a sistemare le cose così presto.
836210	849610	Noi avevamo sulle nostre spalle una realtà che ci penalizzava, una penalizzazione terribile, che a noi tasse l'interesse. Qualcuno si diverte a chiamarmi monetarista, io mi tasse l'interesse e non ho mai considerato il fatto di essere monetarista.
849610	874690	Ma le tasse di interesse sono fatti concreti, sono risorse che vero il debitore pubblico-privato paga ritraendole dai propri bilanci e quindi che dà la carne viva dalla propria azienda. Noi avevamo questa penalizzazione orribile per cui si pagavano tasse di interesse che erano superiori del 100% di quello degli altri paesi.
874690	900090	Noi ricordiamo di queste percentuali anche con riferimento al disavanzo pubblico. Nel 1993 l'onere dell'interesse del debitore pubblico italiano che allora era praticamente pari a 100, grossomodo, era del 12% del prodotto interno lorto, perché pagavamo tasse di interesse più che doppi di quelle degli altri paesi.
900090	922210	La riduzione di tasse di interesse dovuta dal ricopro di fiducia che è perduto non perché le persone di colpo hanno cambiato opinioni su di noi, ma perché abbiamo condotto una politica di risanamento dell'economia privata e pubblica, ha portato gradualmente a veder meno di questa penalizzazione che oggi è in via di annullamento.
926930	951210	Oggi citerebiamo che nel 1997 si è pagato tasse di interesse per un totale del 9,5% del prodotto interno lorto. Cifre alla mano nel 1996 il bilancio dello Stato, lo vedete dalla relazione di cassa, ha pagato 200-2000 miliardi di interessi.
952750	975210	Nel 1997 ne ha pagate 185 mila, nonostante che il debito sia aumentato in valore nominale, e nel 1998 ritiene di averne pagare per 163 mila miliardi, sono praticamente 40 mila miliardi effettivi in meno pagati per interessi.
976930	1005490	Questa riduzione è in corso, senza ipotizzare un'ulteriore riduzione del livello dei tassi di interesse, anche se è nato, se abbiamo messo i titoli a tre anni al tasso netto del 3,79%, anche ipotizzando che non sia un'ulteriore riduzione dei tassi, questa penalizzazione scende perché si diffonde all'interno del prodotto interno.
1005510	1020130	Quindi è legittimo che l'Italia, nel fare i propri bilanci, ipotizzi che dal 9,5% che ha pagato ancora gli interessi nel 1997, scenda gradualmente negli anni prossimi fino a pagare quanto?
1020130	1036410	Ma fra il 6 e il 6,5%. Noi dicevamo l'altro giorno a Venezia al collega francese, dico, tu quanto paghi gli interessi sul tuo bilancio? Quanto pesa sul tuo bilancio l'onero di interessi? Tre punti percentuali, benissimo.
1036410	1051410	Io ho il doppio di tè di debito, è giusto che ne paghi 6. Oggi ne pago ancora 9,5%. Quindi io conto di avere ancora questa riduzione. Allora, questa riduzione ci dà spazio per ottenere alcuni degli obiettivi.
1052370	1073410	Quindi, obiettivi cosa abbiamo messo? Aumentare gli investimenti pubblici nei prossimi anni. Obiettivo abbiamo messo? Ridurre la pressione fiscale. Obiettivo abbiamo messo? Ridurre l'apporto in debilamento bill, una parte di quanto è necessario per quello ci proviene dalla riduzione degli oneri per interessi.
1073410	1095510	Questo non basta. Bisogna prevedere che nei prossimi anni si faccia una politica di leggi finanziarie, di qualità e non di quantità, nel senso che non sono più necessarie leggi finanziarie che tagliano 50-60 mila miliardi di disavanza rispetto agli anni precedenti.
1095510	1114190	Ma bisogna fare politiche che, proponendosi un andamento dell'indebitamento, dell'apporto in debilamento bill ancora in riduzione, poi faccia scelte a favore degli investimenti a contenimento delle altre spese.
1114190	1132170	Quindi, una delle altre condizioni sarà quella di mantenere la spesa corrente al netto degli interessi a un livello di crescita che superi quello dell'inflazione ma che sia inferiore all'aumento del reddito monetario.
1132170	1151170	Questo è il quadro che abbiamo di fronte a noi, è il quadro che ci assicura la sostenibilità e il miglioramento dei conti pubblici e il graduale riduzione del rapporto debito-pille che contiamo nel giro di 6 anni di portarla al livello del 100% del 120% che è quello attuale.
1153510	1181050	Tutto questo ci permette quindi di poter dire con convincimento ma al tempo stesso con consapevolezza di quelli che sono i limiti della nostra azione che dobbiamo centrare quindi la nostra politica sulla ripresa dell'occupazione e sulla ripresa nelle regioni più depresse, cioè sul mezzociorno.
1181970	1211150	Questo deve essere accompagnato indubbemente che abbiamo questa realtà di una disoccupazione che è concentrata nel mezzogiorno, Cipolletta ce la ricordava poco fa, come si raggiungano presto livelli di tensione sul mercato del lavoro del centro nord, quindi bisogna accompagnarla con una politica che favorisca investimenti privati nel sud che devono trovare spinta non solamente alle miglioramenti delle condizioni generali nel Paese ma in provvedimenti specifici e credo che puntualmente
1211150	1233530	il caso di Falle è un difetto di questo governo che se facciamo un'elencazione di tutte le provvidenze, agevolazione che esiste per investimenti nel sud, certamente l'elenco è rilevante, abbiamo problemi che non dobbiamo nasconderci della sicurezza nel mezzogiorno,
1233530	1259890	Cito con piacere che ieri abbiamo provato al Cipe un progetto finanziato per la gran parte della comunità europea per rafforzare nell'esoria del mezzogiorno suscettibile di maggiore sviluppo le condizioni di ordine pubblico attraverso un miglioramento, non tanto una maggiore presenza di uomini quanto il miglioramento dei mezzi tecnici a disposizione di questi uomini.
