start	end	text
290740	292940	insieme con i progetti di migrazione legale
292940	295900	che dimostrano che la nostra cooperazione è lavorando
295900	298500	e che gli effetti che abbiamo fatto insieme
298500	300800	si riempiono nella direzione giusta.
301460	305180	Dobbiamo ora lavorare per consolidare questi effetti,
305260	308380	rinunire il nostro committimento ai tre piloti
308380	310500	che caratterizzano l'azione dell'Allianza,
311340	314260	per evitare, raccontare e provare alternativi
314260	315480	alla migrazione irregolare.
316020	321460	E credo che un campo in cui possiamo fare una differenza
321460	324560	se lavoriamo ancora più vicino insieme
324560	327440	è quello di cooperazione investigativa
327440	328980	e giudiziaria.
329500	331980	È essenziale mantenere il nostro focus
331980	333660	sul flusso finanziario,
334220	336700	ma anche mantenereci con nuovi strumenti
336700	342020	per attaccare il cuore dei profetti e delle operazioni dei migratori.
342020	344560	In questo senso, l'Italia ha accettato
344560	348980	il mandato europeo e supporta la discussione
348980	351560	di un nuovo regime di sancioni possibili
351560	352320	per i traficatori,
352500	354540	in modo che la Commissione europea
354540	358520	possieda la giudiziaria e le varie convenzioni internazionali.
359620	362060	Quindi, amici, amici amici,
362680	364880	oggi rinuniamo il nostro committimento
364880	366420	a combattere i traficatori umani
366420	374680	e ad eredicare una nuova e inattentata forma
374680	376000	di slaveria.
376000	379680	Ci faremo con determinazione e convinzione
379680	382200	perché la difesa della dignità umana
382200	384380	è la nostra principale di guida.
384640	386960	Questa è la missione dell'Italia
386960	390840	e sono convinto che sia anche la vostra missione.
391000	393560	Grazie molto e grazie Ursula per la convenzione.
